name,tel,addr,cusine_code,rating,review_count,lat,lng,thumbnail
수저가,02-702-6966,서울시 마포구 신수동 89-10,2,3.9,17,37.5493434,126.9372983,https://mp-seoul-image-production-s3.mangoplate.com/31606_1597092418961908.jpg
연희중식,02-323-8588,서울시 마포구 합정동 388-29  2F,2,3.9,15,37.55004,126.910559,https://mp-seoul-image-production-s3.mangoplate.com/281217/1318809_1603892580904_11953
유래등,031-551-7555,경기도 구리시 인창동 45-2,2,3.9,12,37.61971283,127.14014435,https://mp-seoul-image-production-s3.mangoplate.com/90844/1182966_1541253897716_3067
해주찹쌀순대,02-424-2461,서울시 송파구 잠실동 204-8,1,4.3,6,37.50912857,127.08319092,https://mp-seoul-image-production-s3.mangoplate.com/549779_1599966756115066.jpg
범일분식,064-764-5069,제주 서귀포시 남원읍 남원리 139-7,1,4.3,7,33.2784398,126.71691325,https://mp-seoul-image-production-s3.mangoplate.com/549779_1597853117903996.jpg
영명국밥,062-942-2727,광주시 광산구 송정동 991-17,1,4.2,19,35.13679738,126.79219199999999,https://mp-seoul-image-production-s3.mangoplate.com/881183_1562490236184397.jpg
합정순대국,02-325-3939,서울시 마포구 합정동 414-16,1,4.1,10,37.54918289,126.91486359,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/460278_1487285983254877.jpg
신라국밥,054-854-3135,경상북도 안동시 태화동 228-9,1,4.1,9,36.55899,128.71498300000002,https://mp-seoul-image-production-s3.mangoplate.com/207143/605908_1564928505105_168294
아우라지왕순대,02-562-3058,서울시 강남구 역삼동 696-41,1,4.1,5,37.5058363,127.04782890000001,https://mp-seoul-image-production-s3.mangoplate.com/460278_1589616002480641.jpg
아바이왕순대,02-725-2788,서울시 서대문구 미근동 27,1,4.0,7,37.5642542,126.9667283,https://mp-seoul-image-production-s3.mangoplate.com/283383/1544414_1577855756009_2352
시골순대,02-337-1730,서울시 마포구 합정동 392-3,1,3.9,21,37.54947516,126.91022907,https://mp-seoul-image-production-s3.mangoplate.com/460278_1571052035016204.jpg
강창구찹쌀진순대,031-558-9292,경기도 구리시 수택동 489,1,3.9,25,37.59568065,127.14638389,https://mp-seoul-image-production-s3.mangoplate.com/786508_1553093654348562.jpg
신포동진순대국,032-466-9320,인천시 남동구 만수동 957-6,1,3.9,12,37.4538109,126.73343249999999,https://mp-seoul-image-production-s3.mangoplate.com/1214190_1592884773676138.jpg
그집순대국,031-863-2254,경기도 동두천시 생연동 219-4,1,3.9,7,37.90889033,127.06546211,https://mp-seoul-image-production-s3.mangoplate.com/572525_1587432601774712.jpg
박순자아우내순대,041-564-1242,충청남도 천안시 동남구 병천면 병천리 173-6,1,3.8,15,36.76176942,127.29913847,https://mp-seoul-image-production-s3.mangoplate.com/125435/705436_1500883136420_3448
서일순대국,02-821-3468,서울시 동작구 신대방동 377-1,1,3.7,37,37.49800697,126.92093467,https://mp-seoul-image-production-s3.mangoplate.com/14479/770667_1567568672986_264504
왕십리순대국,02-3672-1133,서울시 종로구 이화동 207-2,1,0.0,5,37.575948499999996,127.0033439,https://mp-seoul-image-production-s3.mangoplate.com/27597_1596488962536932.jpg
오늘여기우리,032-362-0616,인천시 부평구 부평동 211-102  3F,7,4.4,13,37.494518,126.72364329999999,https://mp-seoul-image-production-s3.mangoplate.com/2925_1566193509148064.jpg
스시사쿠,032-822-0819,인천시 연수구 연수동 593-3 연수푸르지오1단지 상가 117호,3,4.4,9,37.41631925,126.67992011,https://mp-seoul-image-production-s3.mangoplate.com/26472_1595687815296858.jpg
짱구네,032-743-9373,인천시 중구 운서동 2850-7  105호,1,4.3,20,37.43865012,126.46261435,https://mp-seoul-image-production-s3.mangoplate.com/107934/703982_1545702683266_32939
빈브라더스,070-7778-5770,인천시 서구 가좌동 280-1,7,4.3,23,37.48714763,126.67975917,https://mp-seoul-image-production-s3.mangoplate.com/965837_1554562634965391.jpg
온더바,032-505-2558,인천시 부평구 부평동 206-1 라이브빌딩 1F,7,4.3,12,37.495878000000005,126.72307849999999,https://mp-seoul-image-production-s3.mangoplate.com/459652_1595127847511794.jpg
드리우니,010-5122-0985,인천시 강화군 길상면 온수리 406-108,7,4.3,4,37.638498799999994,126.4807888,https://mp-seoul-image-production-s3.mangoplate.com/1592496_1580457294441160.jpg
포사이공,010-4605-8819,인천시 부평구 부평동 756-87 재현빌딩,5,4.3,7,37.4849849,126.71889920000001,https://mp-seoul-image-production-s3.mangoplate.com/278325/1042666_1604028334361_42078
나이스타임,070-5067-5050,인천시 연수구 송도동 83,4,4.2,17,37.3952831,126.6322844,https://mp-seoul-image-production-s3.mangoplate.com/463989_1603620781027042.jpg
라스칼라,032-729-2203,인천시 중구 운서동 2874,4,4.2,9,37.43727794,126.45497548,https://mp-seoul-image-production-s3.mangoplate.com/245342_1596177263226134.jpg
클래식돈까스,032-439-3359,인천시 남동구 구월동 1144-5 굿모닝타워,1,4.2,8,37.4510629,126.7066884,https://mp-seoul-image-production-s3.mangoplate.com/338795/796384_1599826842999_33934
라운지 파라다이스,032-729-2220,인천시 중구 운서동 2874 파라다이스시티,4,4.2,7,37.43743501,126.45535548,https://mp-seoul-image-production-s3.mangoplate.com/963532_1594635004854697.jpg
산동공갈빵,032-764-3449,인천시 중구 신포동 10-1,2,4.1,15,37.47147751,126.62651062,https://mp-seoul-image-production-s3.mangoplate.com/200151/734807_1571155650717_7950
미리내바지락칼국수,032-933-2480,인천시 강화군 길상면 온수리 664-5,1,4.1,13,37.632022,126.4918091,https://mp-seoul-image-production-s3.mangoplate.com/222913/1441235_1602682394470_16784
한양회조개구이,032-746-3323,인천시 중구 을왕동 760-5,1,4.1,7,37.44806375,126.37291385,https://mp-seoul-image-production-s3.mangoplate.com/108004/1042666_1570074226119_23273
코스모40,032-575-2319,인천시 서구 가좌동 556-34,7,4.1,8,37.4864834,126.67799609999999,https://mp-seoul-image-production-s3.mangoplate.com/1214190_1576031834178637.jpg
카페오로라,02-3679-0901,경기도 과천시 중앙동 40-13 가보자빌딩 107호,7,4.2,17,37.4288177,126.9917053,https://mp-seoul-image-production-s3.mangoplate.com/1823841_1604377797874851.jpg
수미수작,02-502-0737,경기도 과천시 중앙동 40-5 중앙빌딩,3,4.0,14,37.42908889,126.99140565,https://mp-seoul-image-production-s3.mangoplate.com/908198_1566013581569763.jpg
디노네집,02-3679-4454,경기도 과천시 중앙동 40-13 가보자빌딩,4,3.9,7,37.42880792,126.99182886,https://mp-seoul-image-production-s3.mangoplate.com/700349_1603856723377205.jpg
봄,02-502-0606,경기도 과천시 갈현동 354-3,7,3.6,9,37.4160269,126.982902,https://mp-seoul-image-production-s3.mangoplate.com/97373/1059167_1559132333714_27010
본수원갈비,02-502-8434,경기도 과천시 과천동 535-66,1,3.5,17,37.4473094,126.9968631,https://mp-seoul-image-production-s3.mangoplate.com/97199/1066821_1604496857756_37716
농부네 수제갈비,02-504-7233,경기도 과천시 문원동 224,1,0.0,7,37.42347774,126.99937638,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/605924_1483835542050215.jpg
Ndd,070-4113-1088,서울시 성동구 성수동1가 685-325  2F,7,4.6,22,37.5474628,127.04113829999999,https://mp-seoul-image-production-s3.mangoplate.com/417672/172778_1604536273042_76153
티엔미미,02-732-0719,서울시 종로구 체부동 18-9  1F,2,4.5,8,37.5786379,126.97066509999999,https://mp-seoul-image-production-s3.mangoplate.com/63413_1604800164532503.jpg
드림카츠,070-4129-0727,경기도 안양시 만안구 안양동 873-170  1F,3,4.5,4,37.4007622,126.9174085,https://mp-seoul-image-production-s3.mangoplate.com/429911/933379_1604816269250_17825
시크커피,0507-1301-2089,충청남도 천안시 서북구 불당동 1695,7,4.4,6,36.8090717,127.1045018,https://mp-seoul-image-production-s3.mangoplate.com/63413_1604903702377152.jpg
송화양꼬치,041-552-5589,충청남도 천안시 서북구 두정동 1617,2,4.4,7,36.83634,127.14580079999999,https://mp-seoul-image-production-s3.mangoplate.com/549779_1604753947522474.jpg
마음제빵소,031-717-2141,경기도 성남시 분당구 수내동 19-4  1F,7,4.2,6,37.3769024,127.11271310000001,https://mp-seoul-image-production-s3.mangoplate.com/598583_1604751058070944.jpg
히바린,02-3479-1032,서울시 서초구 반포동 19-3 신세계백화점 강남점 11F,3,3.8,22,37.50431826,127.0043159,https://mp-seoul-image-production-s3.mangoplate.com/75223_1604658628642828.jpg
오모테산도,02-926-5550,서울시 성북구 보문동1가 208,7,0.0,4,37.585488399999996,127.0202791,https://mp-seoul-image-production-s3.mangoplate.com/354761/1100616_1604399421678_10348
이도,02-556-0025,서울시 강남구 역삼동 747-14  1F,3,0.0,2,37.49650379999999,127.0383219,https://mp-seoul-image-production-s3.mangoplate.com/619788_1604712154547916.jpg
제이에스가든 블랙,02-3444-4480,서울시 강남구 논현동 96-3 천지일가,2,0.0,2,37.52154897,127.03686916,https://mp-seoul-image-production-s3.mangoplate.com/33537_1604485830271304.jpg
북한산 인수재,02-994-2355,서울시 강북구 수유동 산 17-1,1,0.0,3,37.6462198,127.00303889999999,https://mp-seoul-image-production-s3.mangoplate.com/722502_1604782061278232.jpg
원성반점,02-992-4955,서울시 도봉구 쌍문동 85-27,2,0.0,3,37.6513737,127.0341375,https://mp-seoul-image-production-s3.mangoplate.com/460278_1604443571647115.jpg
타이거디스코,,서울시 중구 을지로3가 295-5  3F,8,0.0,1,37.566196000000005,126.99223,https://mp-seoul-image-production-s3.mangoplate.com/428854/90579_1604503350653_35436
다올만두전골,032-519-1008,인천시 부평구 부평동 655-43,1,0.0,2,37.48574296,126.7245101,https://mp-seoul-image-production-s3.mangoplate.com/425611/1042666_1604582465613_42058
카페애일 ,,서울시 성북구 안암동5가 11-5  1F,7,4.1,10,37.589350200000005,127.029312,https://mp-seoul-image-production-s3.mangoplate.com/938914_1582614320367377.jpg
희카롱,02-553-7393,서울시 강남구 대치동 901-13,7,4.0,18,37.5027936,127.0547162,https://mp-seoul-image-production-s3.mangoplate.com/705256_1563230541781542.jpg
호라이즌16,,서울시 마포구 연남동 241-98,7,4.0,27,37.565983700000004,126.9220236,https://mp-seoul-image-production-s3.mangoplate.com/347942/fh2lcycx5qlr2t.jpg
메종드조에,02-540-1858,서울시 강남구 청담동 50-7,7,4.0,10,37.5233674,127.04904979999999,https://mp-seoul-image-production-s3.mangoplate.com/584169_1598288090750351.jpg
디어스윗랩,070-8777-0514,경기도 수원시 영통구 이의동 1318-2  1F,7,3.9,19,37.294211600000004,127.0553101,https://mp-seoul-image-production-s3.mangoplate.com/1133097_1537432364376063.jpg
슈아브,02-322-0999,서울시 마포구 서교동 447-3,7,3.9,26,37.556751399999996,126.91892849999999,https://mp-seoul-image-production-s3.mangoplate.com/585290_1548684184117673.jpg
카페 드 프랑,02-352-0296,서울시 서초구 반포동 738-43  1F,7,3.9,8,37.50479507,127.02268982,https://mp-seoul-image-production-s3.mangoplate.com/777769_1546943191614682.jpg
라쁘띠,02-418-6773,서울시 송파구 석촌동 261-17  1F,7,3.9,8,37.502083,127.10409990000001,https://mp-seoul-image-production-s3.mangoplate.com/349677/1284918_1564041052544_12864
헬로케이크,,서울시 서대문구 대현동 56-20,7,3.9,6,37.5581088,126.9454752,https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/349541/53773_1579154983738
기욤,031-706-6701,경기도 성남시 분당구 삼평동 740,7,3.9,8,37.397728799999996,127.1135578,https://mp-seoul-image-production-s3.mangoplate.com/598583_1563231648459301.jpg
메리마카롱,02-6053-2018,서울시 마포구 연남동 390-41,7,3.8,12,37.5614444,126.92592990000001,https://mp-seoul-image-production-s3.mangoplate.com/158567_1550150674529271.jpg
플라마카롱,070-8800-2200,서울시 강북구 미아동 122-60  1F,7,3.8,11,37.6257424,127.0278425,https://mp-seoul-image-production-s3.mangoplate.com/359832/627630_1582787454010_350634
카페와줘서고마워,070-4154-5353,서울시 마포구 서교동 380-15,7,3.7,62,37.552245500000005,126.9155608,https://mp-seoul-image-production-s3.mangoplate.com/33537_1576674097774365.jpg
레어,070-7717-6809,서울시 송파구 송파동 58-4 레이크해모로 114호,7,3.7,42,37.5113531,127.10885230000001,https://mp-seoul-image-production-s3.mangoplate.com/335623/98175_1567320526874_10451
헤르만쿠키,010-2207-0907,서울시 광진구 구의동 251-1  101호,7,3.7,20,37.54164514,127.08492773,https://mp-seoul-image-production-s3.mangoplate.com/267915/1054287_1538128671152_54615
치카치카,02-498-3478,서울시 성동구 성수동2가 512,7,3.7,12,37.537083,127.052872,https://mp-seoul-image-production-s3.mangoplate.com/117386_1558449190215969.jpg
얼땅쟈,02-467-2886,서울시 광진구 자양동 11-3,2,4.1,6,37.5387749,127.0664289,https://mp-seoul-image-production-s3.mangoplate.com/1453532_1568650690362576.jpg
라오빠빠,02-6080-1144,서울시 송파구 가락동 18-5,2,4.0,12,37.502022700000005,127.1253591,https://mp-seoul-image-production-s3.mangoplate.com/528686_1581339811433889.jpg
구구향훠궈,02-535-7866,서울시 동작구 사당동 138-3,2,4.0,7,37.486358,126.9802711,https://mp-seoul-image-production-s3.mangoplate.com/1283591_1551414174370555.jpg
애정훠궈,010-8280-0868,서울시 성북구 동선동1가 3-3  2F,2,3.9,11,37.5920284,127.0174611,https://mp-seoul-image-production-s3.mangoplate.com/1074584_1547840026912378.jpg
상웨이훠궈,02-3445-0888,서울시 강남구 신사동 666-8,2,3.8,6,37.524135,127.03899799999999,https://mp-seoul-image-production-s3.mangoplate.com/390581/44480_1597641460025_30017
소고산제일루,02-6226-8286,서울시 종로구 청진동 128 Tower 8 102호,2,3.6,11,37.5707034,126.9806038,https://mp-seoul-image-production-s3.mangoplate.com/324141/14650_1549250911836_17506
소백양샤브샤브,02-875-5188,서울시 관악구 봉천동 860-36  2F,2,0.0,7,37.4825145,126.952025,https://mp-seoul-image-production-s3.mangoplate.com/353554/1389294_1562015451239_20747
대련집,02-2265-5349,서울시 종로구 관수동 163,1,4.2,12,37.56839425,126.98890444,https://mp-seoul-image-production-s3.mangoplate.com/186138/804857_1552788567266_6986
장수마늘보쌈,02-997-6155,서울시 강북구 번동 430-42,1,4.2,15,37.63580033,127.0350385,https://mp-seoul-image-production-s3.mangoplate.com/219508/627630_1524072245029_84162
인천집,02-776-6583,서울시 중구 다동 60,1,4.1,7,37.5678215,126.98125458,https://mp-seoul-image-production-s3.mangoplate.com/553325_1585156282565921.jpg
공원칼국수,051-611-3913,부산시 남구 대연동 771-2,1,4.1,10,35.12658413,129.09534417,https://mp-seoul-image-production-s3.mangoplate.com/1258654_1603114158639852.jpg
훼미리손칼국수,02-463-5036,서울시 성동구 성수동1가 656-970,1,4.0,13,37.54958161,127.04469329999999,https://mp-seoul-image-production-s3.mangoplate.com/1655780_1594855650554048.jpg
장비빔국수와편육,031-718-9729,경기도 성남시 분당구 금곡동 206 대덕프라자,1,3.9,10,37.35243519,127.10590748,https://mp-seoul-image-production-s3.mangoplate.com/259634_1541508143079123.jpg
대동집,02-554-4574,서울시 강남구 역삼동 619-29,8,3.9,6,37.5009919,127.0277246,https://mp-seoul-image-production-s3.mangoplate.com/1182242_1603074491093562.jpg
화평칼국수,02-518-3232,서울시 강남구 삼성동 52  1F,1,3.8,17,37.5186407,127.05061231,https://mp-seoul-image-production-s3.mangoplate.com/958776_1559039974968420.jpg
흥부가,02-2269-8110,서울시 종로구 관수동 40,1,3.8,12,37.5698967,126.99083710000001,https://mp-seoul-image-production-s3.mangoplate.com/15484/947356_1543205983354_73716
각시보쌈,02-333-8786,서울시 마포구 합정동 372-27 보광빌딩,1,3.7,31,37.54755814,126.91347678,https://mp-seoul-image-production-s3.mangoplate.com/617296_1526750803834980.jpg
이조보쌈,02-2671-3257,서울시 영등포구 당산동6가 295,1,3.7,32,37.5349541,126.9030913,https://mp-seoul-image-production-s3.mangoplate.com/17681/897636_1603855638606_34154
오향절면,02-3461-9580,서울시 강남구 도곡동 954-19,1,3.7,15,37.48584768,127.03570244,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/72755_1452486393538.jpg
종로도담,02-733-9850,서울시 종로구 청진동 46,1,0.0,6,37.5720658,126.98138449999999,https://mp-seoul-image-production-s3.mangoplate.com/380465/803078_1548975900107_23363
작은피자집,02-597-1987,서울시 동작구 사당동 1029-37,4,4.6,17,37.4805575,126.98069050000001,https://mp-seoul-image-production-s3.mangoplate.com/1074584_1603949849709298.jpg
바른식시골보쌈감자옹심이,02-6959-2830,서울시 서초구 방배동 450-14,1,4.3,41,37.47769165,126.98297119,https://mp-seoul-image-production-s3.mangoplate.com/24979_1547428696346591.jpg
삼육가,02-582-0102,서울시 서초구 방배동 450-16,1,4.2,7,37.47744168,126.98286288,https://mp-seoul-image-production-s3.mangoplate.com/274709/947033_1603881377646_33713
