,address,id,menu,name,review_count,score,star,tel,zzim
81,서울특별시 강서구 화곡동 1050-33,IQSo2v0Fsg3F,"['점심특선(초밥7p+모밀/우동) - 9,000원', '싱싱회덮밥 - 7,000원', '수제히레카츠 - 8,000원', '모듬회(미)2ps×12종류 - 38,000원', '올바른초밥(10p) - 12,000원', '패밀리세트A(2인) - 33,000원', '패밀리세트B(2인) - 48,000원', '패밀리세트C(3인) - 76,000원', '스페셜초밥(12p) - 18,000원', 'Vip초밥(14p) - 25,000원', '생연어회 - 27,000원', '참치회스페셜(2~3인) - 45,000원', '혼술사시미 - 20,000원', '간장새우 - 8,000원', '빵새우튀김 - 9,000원', '고로케 - 10,000원', '치킨가라아게 - 12,000원', '해물야끼우동 - 10,000원']",올바른스시,None,20점,None,02-2605-5556,0
82,부산광역시 강서구 명지동 3395-5,TpQIqSswLXIV,"['물총칼국수 - 7,000원', '밀면 - 6,000원', '물밀면…(大) - 7,000원', '비빔밀면 - 6,000원', '비빔밀면…(大) - 7,000원', '왕만두(6개) - 6,000원', '왕만두(3개) - 3,000원', '가오리 비빔밀면 - 7,000원', '가오리 비빔밀면…(大) - 8,000원']",호당 물총칼국수,3,35점,5.0,051-292-9998,3
83,서울특별시 도봉구 창5동 135-15,X8x2YOMJxrD8,"['떡볶이 - 3,000원', '튀김 - 3,000원', '모듬튀김 - 6,000원', '순대 - 3,000원', '라면 - 3,000원', '마약김밥 - 3,000원', '혼합감자튀김 - 6,000원', '새우/오징어/고구마/야채/야끼만두/단호박 튀김 - 500원', '김말이/고추/왕새우/왕만두 튀김 - 1,000원', '닭강정 중 - 7,000원', '새우강정 - 13,000원']",유미네튀김집,6,36점,3.8,02-905-5011,4
84,서울시 마포구 서교동 400-12,VSC8JAZWqkLT,"['막창구이 - 12,000원', '곱창구이 - 12,000원', '오돌갈비 - 12,000원', '연탄갈매기 - 12,000원', '연탄꼼장어 - 12,000원', '소금막창+곱창+치즈 - 29,000원']",구공탄곱창 홍대점,10,62점,4.2,02-3395-9010,138
85,서울특별시 광진구 화양동 47-67 2층,V0kCDqi5cub4,"['기본 - 20,000원', '특 - 26,000원', '스페샬 - 35,000원', '실장 - 45,000원', '청운 - 55,000원', '참치초밥 - 15,000원', '연어초밥 - 15,000원', '모듬 중 - 30,000원', '모듬 대 - 50,000원', '참다랑어 중 - 50,000원', '참다랑어 대 - 80,000원']",청운참치,None,17점,None,02-497-3789,6
86,서울특별시 송파구 문정동 644,Xwk12o2JZAX2,"['베이글 - 2,500원', '크림치즈 60g - 2,400원', '아보카도샐러드(M) - 10,900원', '훈제연어샐러드(M) - 7,800원', '아보카도연어 - 11,500원']",베이글카페 문정법조단지점,4,51점,4.7,02-2008-1788,9
87,서울시 영등포구 신길1동 194-44 2F,MBpOzzDKZJ1U,"['코스(자연산) - 45,000원']",막내회센타,None,23점,None,02-844-6150,18
88,서울특별시 중랑구 묵동 164-4,WTn0Qw93Tppj,"['초밥정식 - 24,000원', '초밥 사시미 세트 - 27,000원']",와카바 스시,None,12점,None,02-975-7775,0
89,서울특별시 강북구 번동 418-11,5KKTpRo9jS62,"['차돌박이샐러드 - 14,000원', '헤비치즈 베이컨 - 13,000원', '푸타네스카파스타 - 11,000원', '뽈로 아라비아따 파스타 - 10,000원', '풍기 뽀모도로 - 11,000원', '새우로제 - 15,000원', '푸타네스카 - 10,000원', '까르보나라 - 12,000원']",보타니코,None,9점,None,02-905-5757,0
90,서울특별시 동대문구 제기동 136-53,sopS5VaWNIes,[],파마고,None,12점,None,02-926-9233,0
91,서울특별시 서대문구 연희동 189-8,9eUv9izTM7HQ,"['실고기 짬봉 - 8,000원', '기스면 - 8,000원', '고추덮밥 - 10,000원', '굴짬뽕 - 12,000원', '간소새우(대) - 42,000원', '딤섬(4개) - 9,000원']",이화원,12,55점,3.6,02-334-1888,62
92,서울특별시 양천구 목동 917-9,sLYCUFR2VPPx,"['뿌 팟 봉커리 - 29,000원', '왕새우 팟타이 - 18,000원', '똠얌꿍 - 19,000원', '느어 팟 남만호이 - 29,000원', '꿍 텃 루엄 - 37,000원', '모둠 플레이트 - 19,000원', '베이퐁 토우 - 27,000원', '카이팔로 카우 - 13,000원', '팟 키오 완 꿍 - 25,000원']",생어거스틴 목동점,None,26점,None,02-2646-7757,15
93,서울특별시 은평구 불광동 268-2,SiTLor1us6rM,[],아라기,None,23점,None,,0
94,서울특별시 성동구 성수동2가 299-94,XISBmi5P5TuS,"['프랑스식', ' 레스토랑']",만남따블,None,12점,None,010-7389-0401,0
95,서울 강북구 미아동 685-1,DvPKvOwWOJb0,"['아구찜 대 - 48,000원', '아구찜 중 - 38,000원', '아구탕 소 - 28,000원', '아구탕 중 - 36,000원', '아구탕 대 - 41,000원']",삼다도,None,18점,None,02-988-7709,3
96,서울특별시 서대문구 영천동 69-10,PPImnUvOKoF8,"['프레시 스프링롤 - 11,000원', '짜조 - 8,000원', '팟타이 - 15,000원', '분짜 - 16,000원', '베트남쌀국수 - 11,000원', '태국쌀국수 - 12,000원', '나시고랭 - 9,000원', '코코넛치킨커리 - 12,000원', '메콩반미 - 8,000원', '치킨반미 - 8,000원', '커리반미 - 8,000원', '새우반미 - 8,000원', '비건반미 - 9,000원']",메콩사롱,None,15점,None,010-8708-1581,3
97,서울특별시 강동구 천호동 409-35,2fr82hSg1enK,"['함박스테이크', ' 파스타']",오늘,None,21점,None,02-471-6232,26
98,서울특별시 마포구 동교동 197-25,VTGIL3iBoFYY,[],부부드꼼뜨와,None,29점,None,02-6204-7697,6
99,서울특별시 종로구 연지동 122 대명빌딩 1층,0l6w133jGsVr,"['핸드드립', ' 로스터리카페']",bestin coffee 월드베스트커피,None,18점,None,02-743-1235,1
100,서울특별시 강서구 화곡동 1115-19,YEb9qdNZUIRf,"['바질페스토피자 - 30,000원', '포테이토피자 - 26,000원', '베이컨체다피자 - 29,000원', '페퍼로니피자 - 24,000원', '하와이안피자 - 24,000원', '불고기피자 - 26,000원', '스파이시피자 - 24,000원', '치즈피자 - 22,000원', '마약옥수수 - 4,000원', '오븐감자튀김 - 4,000원', '윙앤칩스 - 7,000원', '뮌헨소세지 - 7,000원', '조각피자 - 4000~4900', '반피자세트 - 15000~19000']",낙원스낵,2,31점,4.4,,5
101,서울특별시 영등포구 영등포동3가 12-18,TG1ht2gIbaTf,"['닭한마리 (2인) - 24,000원', '삼계탕 - 13,000원', '밥 볶음 - 2,000원', '사리 (칼국수,떡,버섯,감자) - 2,000원']",정솔닭한마리,7,52점,4.4,02-2637-8153,75
102,서울특별시 서대문구 창천동 33-18,eC1m6KSOUvO0,"['한신닭발 - 17,000원', '해물모둠볶음 - 15,000원', '해물떡볶이 - 17,000원', '토마토소스계란말이 - 14,000원', '한신통닭 - 12,000원', '낙지볶음 - 18,000원', '닭똥집 - 13,000원', '치즈돼지고추장바베큐 - 16,000원', '골뱅이무침 - 18,000원', '계란말이 - 12,000원', '계란찜 - 10,000원', '옛날계란후라이 - 11,000원', '오돌뼈 - 14,000원', '소고기육전 - 10,000원']",한신포차,8,51점,3.6,02-333-3284,14
103,서울특별시 성동구 옥수동 518-9,jEIYXqDNsmv9,"['히레가츠 - 13,000원', '로스가츠 - 11,000원', '치킨가츠 - 11,000원', '가츠돈 - 10,000원', '에비돈 - 12,000원', '오야꼬돈 - 10,000원', '가쯔오/김치우동 - 9,000원', '새우튀김우동 - 12,000원', '김치나베우동 - 12,000원', '미소라멘 - 9,000원', '탄탄멘 - 11,000원', '나가사끼탕멘 - 15,000원']",다이쿄,1,15점,3.0,02-2294-9922,2
104,서울특별시 영등포구 문래동4가 8-18,RZNxWZREPCIt,"['송원돼지갈비(200g) - 13,000원', '송원생갈비(200g) - 15,000원', '무채비빔밥 - 3,000원', '오늘의찌개 - 3,000원', '음료수 - 2,000원']",송원 마포 돼지갈비,5,63점,5.0,02-2678-2978,106
105,서울특별시 강서구 화곡본동 98-154,gsxaiq6TY1Nl,"['족발大 - 35,000원', '족발 中 - 31,000원', '순댓국 - 7,000원', '족발 大 포장(27000~31000) - 28000~32000']",영양족발,17,66점,4.3,02-2699-7914,160
106,서울특별시 도봉구 창동 578-126,LM0JGWLHk8iS,"['국밥 도시락(잠실본점/제기역점 만 주문 가능) - ', '순대 정식 도시락 - ', '보쌈 정식 도시락 - ', '순대국 - ', '소고기국밥 - ', '육개장순대국 - ', '추어탕 - ', '소머리곰탕 - ', '김치찜 - ', '선지해장국 - ', '수육국밥 - ', '뼈해장국 - ', '영양순대국 - ', '소내장탕 - ', '왕갈비탕 - ', '얼큰버섯순대국 - ', '황태해장국 - ', '어탕칼국수 - ', '순대해장라면 - ', '얼큰버섯순대해장라면 - ', '삼계탕 - ', '짬뽕순대국 - ', '제육돌솥밥 - ', '보쌈정식 - ']",할매순대국 신창시장점,None,13점,None,02-999-8854,1
107,서울특별시 성동구 용답동 49-9,bVsAyU8h4FPr,"['오리지널족발(소) - 28,000원', '오리지널족발(중) - 31,000원', '오리지널족발(대) - 35,000원', '직화불족발(중) - 31,000원', '직화불족발(대) - 35,000원', '반반족발(오리지널+직화불족발) - 36,000원', '보쌈(소) - 28,000원', '보쌈(중) - 31,000원', '보쌈(대) - 35,000원', '족발보쌈세트(중) - 41,000원', '족발보쌈세트(대) - 47,000원', '냉채족발(중) - 31,000원', '냉채족발(대) - 35,000원', '불족발꼬치(1개) - 5,000원', '불족발꼬치(2개) - 10,000원', '불족발꼬치(3개) - 14,000원', '불족발꼬치(4개) - 19,000원', '불족발꼬치(5개) - 23,000원', '해물부추전 - 10,000원', '해물김치전 - 10,000원', '반반전(해물부추+해물김치) - 12,000원', '쟁반막국수 - 10,000원', '쟁반쫄면 - 10,000원', '반반막국수 - 12,000원', '야시장라면 - 3,000원', '해물라면 - 5,000원', '황태탕 - 10,000원', '해물순두부 - 10,000원']",족발야시장,None,20점,None,02-2212-2805,0
108,서울특별시 영등포구 영등포동3가 21-3,Ize9vKc6DkhL,"['우삼겹 180g 호주산 - 11,000원', '와규꽃살 150g 호주산 - 26,000원', '생삼겹살 180g 국내산 - 13,000원']",승남집,6,57점,4.5,070-4086-0905,43
109,서울특별시 광진구 화양동 5-42,xuD9e0XDLw3L,"['숙성삼겹살 180g - 13,000원', '숙성주먹고기 180g - 13,000원', '돼지한판 900g - 68,000원', '쭈꾸미철판 - 13,000원', '주먹고기+삼겹살 450g - 32,000원', '가브리살 180g - 15,000원', '항정살 180g - 17,000원', '돼지반판 600g - 45,000원', '삼겹쭈꾸미철판 - 16,000원', '쭈삼새 - 10,000원', '숙성돼지김치찌개 - 8,000원', '쭈꾸미알밥 - 8,000원', '쭈꾸미비빔밥 - 8,000원']",최원석의돼지한판&서해쭈꾸미 건대2호점,2,36점,5.0,02-466-1272,2
110,서울특별시 성동구 성수1가2동 656-939,KnDekSrNwqVQ,"['돼지갈비 - 15,000원', '목살 - 15,000원', '생삼겹살 - 15,000원', '등심 - 22,000원', '차돌박이 - 22,000원']",늘봄갈비,2,35점,4.4,02-497-0301,9
111,서울특별시 마포구 연남동 227-4,vgaOFWmi8bhQ,"['츠케멘R - 10,000원', '츠케멘L - 11,000원', '니보시 츠케맨R - 10,000원', '니보시 츠케맨L - 11,000원']",혼네,13,62점,4.4,02-332-5247,44
112,부산광역시 강서구 대저1동 1273-2,D7c5y3gBmDU1,[],맷돌손두부,None,12점,None,051-941-8004,0
113,서울시 종로구 명륜1가 31-3 1층,O3WpGMsPGolY,"['버섯 오므라이스 - 9,000원', '흑돼지 돈까스 카레 - 10,000원', '흑돼지 볶음 카레 - 9,000원', '규동 - 9,000원', '가라아게 - 4,000원', '왕새우튀김 - 5,000원']",맛의정원,5,44점,4.9,070-7622-6607,7
114,서울특별시 중구 남대문로5가 84-11,CMhw2diMGSm0,"['불고기1939반상 - 13,000원', '전통갈비탕 - 14,000원', '비빔밥+쭈꾸미볶음 - 14,000원', '서울불고기(포장1kg) - 30,000원', '전통갈비탕 도시락+불고기+쭈꾸미 - 16,000원', '비빔밥 도시락+불고기+쭈꾸미 - 13,000원']",한일관 서울역점,3,50점,4.0,02-318-0026,29
115,서울특별시 동대문구 회기동 16-12,enhjiNV9D4Px,"['싱글 - 2,500원', '더블 - 4,700원', '트리플 - 7,000원', '쿼터 - 9,200원', '패밀리 - 13,500원']",와요,6,50점,4.8,070-7793-9608,3
116,서울특별시 용산구 이태원동 56-30,FW2n1QCDhS8c,"['치즈피자 - 17,900원', '잭슨5 - 23,900원', '메가크런치프라이 - 8,900원', '페퍼로니 피자 - 19,800원', '모타운 수프림 피자 - 22,900원', '모타운 베지 수프림 피자 - 22,900원', '트러플 베이컨 머쉬룸 - 24,900원', '포 치즈 홀스맨 피자 - 24,900원', '모터 시티 샐러드 - 16,900원', '하우스 피클 - 2,000원', '프라이 윗 퀘소 - 14,900원', '크리스미 머쉬룸 - 9,000원', '버팔로 윙 - 11,000원', '크리미 치폴레 - 11,000원', '크리미 갈릭 파마산 - 11,000원', '갈릭 쉬림프 파스타 - 19,800원', '!New!매드버팔로 피자 - 23,900원', '!New!제리스 로제 파스타 - 18,500원', '!New!마마스파스타 - 18,500원']",모터시티,28,73점,3.7,02-794-8877,256
117,서울 영등포구 당산동3가 228-19,ysAKmQTgLAx8,"['등심돈카츠 - 8,500원', '오지개 돈카츠 - 14,900원', '토마호크 돈카츠 - 12,800원', '치즈 돈카츠 - 10,800원', '소고기 쌀국수 - 6,900원', '소곱창 쌀국수 - 12,900원', '마라탕 쌀국수 - 7,900원']",오유미당,5,42점,3.8,02-2632-1222,0
118,서울특별시 용산구 한강로2가 311-1,ImiyuMhWcB4O,"['즉석떡볶이 1인(2인이상) - 6,500원', '현선이비어세트 - 20,000원', '현선이콤보세트 - 18,000원', '현선이세트 - 15,000원', '베이비세트 - 10,000원', '떡볶이 - 4,000원', '모듬튀김 - 4,000원', '수제순대 - 4,000원', '꼬마김밥 - 4,000원', '부산오뎅 - 3,500원', '계란찜 - 6,000원', '라면 - 4,000원', '치즈라면 - 5,000원', '튀김단품 - ', '즉떡토핑 - ']",현선이네,36,72점,3.8,02-796-1191,215
119,서울특별시 강서구 가양동 1498,PPskN3Op8EbN,['마르게리타 - '],블러바드,None,12점,None,070-7600-9146,1
120,서울특별시 동작구 상도동 490,CLgm5RWTIsP2,['파스타'],꼬레뱅 숭실대점,None,13점,None,02-816-3292,2
121,서울특별시 마포구 도화동 563 대림아크로타워 지하1층,0dM7CG1mPg0j,"['닭찜 - 35,000원', '갈비찜 - 40,000원', '해물파전 - 18,000원', '모둠전 - 22,000원', '나루보쌈 + 생굴(계절) - 35,000원', '육회 - 30,000원', '골뱅이무침+소면 - 22,000원', '두부김치 - 20,000원', '족발무침 - 20,000원', '낙지볶음+소면 - 28,000원', '감자전 - 12,000원']",마포나루 아크로점,7,55점,4.2,02-712-6822,50
122,서울특별시 송파구 문정동 37-10,g8seU8CdkUWX,"['대방어회 - ', '세꼬시물회 - 15,000원', '해전모듬물회 - 38,000원', '산오징어물회 - 20,000원', '소라찜 - 30,000원', '개불 - 25,000원', '문어숙회 - 50,000원', '해산물모듬 - 45,000원', '생우럭탕 - 40,000원', '연포탕 - 30,000원', '초밥 - 15,000원', '랍스터 2마리 - ', '소주, 맥주, 복분자 등 주류 - ', '활어회 셋트 - ', '스페셜 셋트 - ', '전복죽 - 15,000원', '영양죽 - 7,000원', '모듬회덮밥 - 20,000원', '세꼬시회덮밥 - 12,000원']",완도산회,2,32점,4.0,02-404-5989,9
123,서울 종로구 청진동 119-1 그랑서울 B1,3muLmt3C2OP1,"['버터 밀크 치킨피자 - 28,000원', '필리 치즈 스테이크 피자 - 24,000원', '버팔로 마르게리타 피자 - 23,000원', '프로볼로네 피자 - 22,000원', '해산물 스파게티니 - 24,000원', '블루 크랩로제 스파게티니 - 24,000원', '까르보나라 스파게티니 - 21,000원', '홈메이드 베이컨 봉골레 - 21,000원', '문어 감자 샐러드 - 20,000원', '버팔로 카프레제 - 20,000원', '네가지 치즈 - 24,000원']",핏제리아 꼬또,2,29점,4.0,02-2158-7906,1
124,서울특별시 성북구 삼선동5가 299-10,OsLErg087EDw,"['짜장면/ 짜장밥 - 5,500원', '쟁반짜장 - 8,000원', '해물짬뽕 - 8,500원', '탕수육(소~중) - 14000~20000', '양장피 - 22,000원', '탕수육 미니 - 9,000원', '유린기 미니 - 11,000원', '깐풍기 미니 - 11,000원', '중새우 미니 - 14,000원', '군만두 미니 - 2,000원', '차돌박이짬뽕 - 9,000원', '차돌비빔면 - 9,000원', '차돌덮밥 - 9,000원', '어향동고 - 27,000원', '오향장육 - 22,000원', '해물짬뽕밥 - 8,500원']",공푸,6,50점,4.4,070-7566-4683,30
125,서울특별시 중구 입정동 251-1,wnmgehkvT8IF,"['목삼겹살 - 11,000원', '생삼겹살 - 12,000원', '등심 - 25,000원', '오리고기 - 11,000원', '김치찌개 - 7,000원', '제육볶음 - 7,000원', '삼겹살볶음밥 - 7,000원', '참치볶음밥 - 7,000원']",전주집,12,61점,3.7,02-2267-8208,73
126,서울특별시 강북구 미아동 813-1,k7M2Qe6mAQmU,['초밥'],싱싱초밥,None,12점,None,02-988-5120,2
127,서울특별시 서초구 양재동 249-13,7MPbcem66avF,"['라비드쿤 - ', '버섯감자크림리조또 - 14,500원', '단호박새우오일파스타 - 14,500원', '닭안심바질크림리조또 - 14,500원', '비프브루기뇽 - 21,000원', '소고기크림라비올리 - 18,000원', '라구토마토라자냐 - 16,000원', '어니언새우뇨끼 - 15,000원', '오늘의스프 - 8,500원']",라비드 쿤,5,38점,4.4,010-9097-0709,9
128,서울특별시 금천구 독산동 289-7 2층,9SElpse14EcF,"['짬뽕 - 5,500원', '짜장면 - 4,500원', '탕수육(소) - 11,000원', '짬뽕밥 - 6,000원', '짜장밥 - 6,500원', '군만두 - 4,000원', '쟁반짜장 - 12,000원']",홍콩반점0410 독산홈플점,None,12점,None,02-858-5558,2
129,서울특별시 관악구 신림동 1641-11,LHrngOTtZ9VW,"['하노이양지쌀국수 - 3,900원']",리틀하노이,None,24점,None,02-883-7897,6
130,서울특별시 마포구 상수동 94-12,5gidxYq2sXyr,"['징기스칸 양갈비 - 27,000원', '징기스칸 양고기 - 23,000원', '오뎅탕 - 12,000원', '칭타오 드래프트 - 7,000원', '가쿠 하이볼 - 7,000원']",라무진,None,15점,None,02-3144-0737,4
131,서울시 광진구 구의동 199-18,X7MDVja58KSO,[],일릴리,2,33점,4.0,02-456-7112,4
132,서울특별시 광진구 광장동 396-6,tAMfxglv68EU,"['아메리카노 - 3,300원', '아이스 아메리카노 - 3,800원', '카페라떼 - 3,800원', '원두100g - 6,000원', '에스프레소 - 3,300원', '마카롱 - ']",라띠25,1,30점,5.0,02-456-8060,3
133,서울특별시 마포구 서교동 358-113,RXWslaV7VPqb,"['부채살 팬스테이크 - 23,900원', '감베리화덕파스타 - 16,900원', '키조개관자리조또 - 15,900원', '리코타피자샐러드 - 18,900원', '크림 빠네 파스타 - 16,900원']",키친랩,11,54점,4.1,02-322-0552,45
134,서울특별시 중랑구 면목동 499-29,9mGIFu6EWN1R,"['크로플(크로아상와플) - 6,800원', '돌체라떼 - 4,800원', '라떼슈페너 - 5,200원', '초코라떼 - 4,800원', '100%수박주스 - 5,200원', '생크림바게트 - 3,000원']",시즌카페,None,14점,None,010-7307-4494,2
